sample_id,ADurb.Bin063-1,AKYG587,Abditibacterium,Acaricomes,Acetitomaculum,Acetivibrio,Acetobacter,Achromobacter,Acidibacter,Acidipila-Silvibacterium,Acidothermus,Acidovorax,Acinetobacter,Acrocarpospora,Actinoallomurus,Actinobacillus,Actinocorallia,Actinomadura,Actinomycetospora,Actinophytocola,Actinoplanes,Actinopolymorpha,Adhaeribacter,Aeribacillus,Aerococcus,Aeromicrobium,Aeromonas,Aetherobacter,Afipia,Agathobacter,Aggregatibacter,Aggregicoccus,Agrococcus,Agromyces,Ahniella,Akkermansia,Alcaligenes,Alcanivorax,Algoriphagus,Alicyclobacillus,Alistipes,Alkalibacter,Allisonella,Alloactinosynnema,Allocatelliglobosispora,Alloiococcus,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Allostreptomyces,Alsobacter,Altererythrobacter,Amaricoccus,Aminobacter,Ammoniibacillus,Ammoniphilus,Amphiplicatus,Amycolatopsis,Anaerobacillus,Anaerococcus,Anaerocolumna,Anaerolinea,Anaeromyxobacter,Anaerosalibacter,Anaerosinus,Anaerosporobacter,Anaerostipes,Anaerovorax,Ancylobacter,Aneurinibacillus,Angiococcus,Angustibacter,Aquabacterium,Aquicella,Aquincola,Aquipuribacter,Arboricoccus,Archangium,Arcticibacter,Arenimonas,Aridibacter,Arsenicitalea,Arthrobacter,Asaccharospora,Asanoa,Asteroleplasma,Asticcacaulis,Atlantibacter,Aurantisolimonas,Aureispira,Azoarcus,Azospira,Azotobacter,BIyi10,Bacillus,Bacteriovorax,Bacteroides,Baia,Barnesiella,Bauldia,Bdellovibrio,Belnapia,Bhargavaea,Bifidobacterium,Bilophila,Blastocatella,Blastococcus,Blastopirellula,Blautia,Bosea,Bradyrhizobium,Brevibacillus,Brevifollis,Brevundimonas,Brochothrix,Bryobacter,Buchnera,Budvicia,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,CAG-352,CAG-56,CL500-29 marine group,Caenimonas,Caldalkalibacillus,Caldibacillus,Caldicoprobacter,Candidatus Alysiosphaera,Candidatus Amoebophilus,Candidatus Berkiella,Candidatus Captivus,Candidatus Chlorothrix,Candidatus Desulforudis,Candidatus Entotheonella,Candidatus Koribacter,Candidatus Lumbricincola,Candidatus Megaira,Candidatus Mesochlamydia,Candidatus Methylomirabilis,Candidatus Nitrotoga,Candidatus Nucleicultrix,Candidatus Omnitrophus,Candidatus Ovatusbacter,Candidatus Paracaedibacter,Candidatus Protochlamydia,Candidatus Soleaferrea,Candidatus Solibacter,Candidatus Trichorickettsia,Candidatus Udaeobacter,Candidatus Xiphinematobacter,Caproiciproducens,Caryophanon,Castellaniella,Catellatospora,Catelliglobosispora,Catenibacterium,Caulobacter,Cavicella,Cellulomonas,Cellulosibacter,Cellulosilyticum,Cellulosimicrobium,Cellvibrio,Chelativorans,Chiayiivirga,Chitinibacter,Chitinophaga,Christensenella,Christensenellaceae R-7 group,Chryseobacterium,Chryseolinea,Chthoniobacter,Chthonobacter,Chthonomonas,Chujaibacter,Chungangia,Citrifermentans,Clostridioides,Clostridium sensu stricto 1,Clostridium sensu stricto 10,Clostridium sensu stricto 12,Clostridium sensu stricto 13,Clostridium sensu stricto 16,Clostridium sensu stricto 18,Clostridium sensu stricto 5,Clostridium sensu stricto 7,Clostridium sensu stricto 8,Clostridium sensu stricto 9,Cnuella,Cohnella,Colidextribacter,Collinsella,Comamonas,Companilactobacillus,Conexibacter,Coprobacter,Coprococcus,Corallococcus,Corticibacterium,Corynebacterium,Coxiella,Craurococcus-Caldovatus,Crocinitomix,Crossiella,Cryobacterium,Cryptosporangium,Cupriavidus,Curtobacterium,Cutibacterium,Cystobacter,Cytophaga,DEV008,DEV114,Dactylosporangium,Daeguia,Defluviitalea,Deinococcus,Delftia,Desulfallas-Sporotomaculum,Desulfitibacter,Desulfitobacterium,Desulfofarcimen,Desulfohalotomaculum,Desulfosporosinus,Desulfotomaculum,Desulfovibrio,Desulfurispora,Desulfuromonas,Dethiobacter,Devosia,Dialister,Diaphorobacter,Dinghuibacter,Diplosphaera,Dokdonella,Domibacillus,Dongia,Dorea,Duganella,Dyadobacter,Dyella,Dysgonomonas,E1B-B3-114,Edaphobacter,Edaphobaculum,Effusibacillus,Eggerthella,Eisenbergiella,Ellin516,Ellin517,Ellin6055,Ellin6067,Emticicia,Enhydrobacter,Ensifer,Enterococcus,Enterorhabdus,Epulopiscium,Erwinia,Erysipelatoclostridium,Erysipelotrichaceae UCG-003,Escherichia-Shigella,Estrella,Euzebya,Exiguobacterium,FFCH5858,FFCH7168,Faecalibacterium,Falsarthrobacter,Falsibacillus,Family XIII AD3011 group,Family XIII UCG-001,Ferribacterium,Ferrovibrio,Ferruginibacter,Fibrella,Fictibacillus,Filibacter,Fimbriiglobus,Flaviaesturariibacter,Flavihumibacter,Flavisolibacter,Flavitalea,Flavobacterium,Flavonifractor,Fluviicola,Fonticella,Fournierella,Friedmanniella,Frisingicoccus,FukuN18 freshwater group,Fusicatenibacter,Fusobacterium,GTL1,Gaiella,Galbitalea,Geminicoccus,Gemmata,Gemmatimonas,Gemmatirosa,Geobacillus,Geobacter,Geodermatophilus,Georgenia,Geotalea,Geothermomicrobium,Geotoga,Glycomyces,Gracilibacillus,HN-HF0106,Haemophilus,Haliangium,Haloactinopolyspora,Halocella,Halomonas,Haloplasma,Hassallia,Hephaestia,Herbaspirillum,Herbiconiux,Herbidospora,Herbinix,Herminiimonas,Herpetosiphon,Hirschia,Holdemanella,Hungateiclostridium,Hyalangium,Hydrogenophaga,Hydrogenophilus,Hymenobacter,Hyphomicrobium,IMCC26134,IMCC26207,IS-44,Iamia,Ilumatobacter,Incertae Sedis,Inquilinus,Intestinimonas,Intrasporangium,JCM 18997,JGI 0001001-H03,JTB255 marine benthic group,Jahnella,Jatrophihabitans,JdFR-76,Jeotgalibacillus,Jeotgalicoccus,Jiangella,KD3-10,Kaistia,Keratinibaculum,Kibdelosporangium,Kineosporia,Kitasatospora,Klebsiella,Knoellia,Kocuria,Krasilnikovia,Kribbella,Kroppenstedtia,LD29,Labrys,Laceyella,Lachnoclostridium,Lachnospira,Lachnospiraceae ND3007 group,Lachnospiraceae NK4A136 group,Lachnospiraceae UCG-003,Lachnospiraceae UCG-004,Lachnospiraceae UCG-010,Lachnospiraceae XPB1014 group,Lacibacter,Lactobacillus,Lactococcus,Lacunisphaera,Lapillicoccus,Larkinella,Lautropia,Lechevalieria,Legionella,Lelliottia,Leptothrix,Leptotrichia,Ligilactobacillus,Limibaculum,Limnobacter,Limnochorda,Litorilinea,Longimicrobium,Longispora,Luedemannella,Luteibacter,Luteimonas,Luteitalea,Luteolibacter,Lysinibacillus,Lysinimonas,Lysobacter,MIZ17,MM2,MND1,Macellibacteroides,Magnetospirillum,Mailhella,Marmoricola,Massilia,Megamonas,Megasphaera,Melghirimyces,Mesorhizobium,Methylibium,Methylobacterium-Methylorubrum,Methylocaldum,Methyloceanibacter,Methylophilus,Methylopila,Methylotenera,Microbacterium,Micrococcus,Microlunatus,Micromonospora,Micropepsis,Micropruina,Microvirga,Minicystis,Mitsuokella,Modestobacter,Moheibacter,Monoglobus,Moraxella,Mucilaginibacter,Mumia,Mycetocola,Mycoavidus,Mycobacterium,Mycoplana,Mycoplasma,Myroides,Myxococcus,NK4A214 group,Nakamurella,Nannocystis,Neo-b11,Neochlamydia,Neorhizobium,Nesterenkonia,Niabella,Niastella,Nibribacter,Nitratireductor,Nitrolancea,Nitrosomonas,Nitrosospira,Nitrospira,Niveitalea,Nocardia,Nocardioides,Nocardiopsis,Nonomuraea,Nordella,Nostoc PCC-73102,Novibacillus,Noviherbaspirillum,Novosphingobium,Nubsella,OLB12,OLB13,OLB17,OM27 clade,OM60(NOR5) clade,Oceanicella,Oceanobacillus,Odoribacter,Ohtaekwangia,Oikopleura,Oligoflexus,Olivibacter,Olsenella,Opitutus,Ornithinibacillus,Oscillibacter,Oscillochloris,Oscillospira,Ottowia,Oxalicibacterium,Oxobacter,P3OB-42,P3OB-51,PMMR1,Paenarthrobacter,Paenibacillus,Paeniclostridium,Paeniglutamicibacter,Paenisporosarcina,Pajaroellobacter,Panacagrimonas,Pantoea,Papillibacter,Parabacteroides,Parablastomonas,Paraclostridium,Paracoccus,Parafilimonas,Paraprevotella,Parasegetibacter,Parasutterella,Parviterribacter,Pasteuria,Patulibacter,Paucibacter,Paucisalibacillus,Pediococcus,Pedobacter,Pedococcus-Phycicoccus,Pedomicrobium,Pedosphaera,Pelomonas,Pelosinus,Pelotomaculum,Peptococcus,Peredibacter,Phaeodactylibacter,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Phreatobacter,Phyllobacterium,Phytomonospora,Pir4 lineage,Pirellula,Piscinibacter,Planctomicrobium,Planctopirus,Planifilum,Planomicrobium,Plantactinospora,Pleomorphomonas,Plot4-2H12,Polaromonas,Polyangium,Polycyclovorans,Pontibacter,Porphyrobacter,Povalibacter,Prevotella,Prevotella_7,Prevotella_9,Promicromonospora,Prosthecobacter,Prosthecomicrobium,Proteiniborus,Pseudactinotalea,Pseudaminobacter,Pseudarthrobacter,Pseudoclostridium,Pseudoduganella,Pseudoflavitalea,Pseudofulvimonas,Pseudogracilibacillus,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudorhizobium,Pseudorhodobacter,Pseudorhodoferax,Pseudorhodoplanes,Pseudosporangium,Pseudoxanthomonas,Psychrobacillus,Psychroglaciecola,Puia,Qipengyuania,Quadrisphaera,RB41,RS25G,Ralstonia,Ramlibacter,Rathayibacter,Reyranella,Rhabdobacter,Rhizobacter,Rhizocola,Rhizorhapis,Rhodanobacter,Rhodococcus,Rhodocytophaga,Rhodomicrobium,Rhodopirellula,Rhodoplanes,Rhodopseudomonas,Rhodovastum,Rickettsia,Rikenellaceae RC9 gut group,Risungbinella,Romboutsia,Roseburia,Roseimicrobium,Roseisolibacter,Roseobacter clade CHAB-I-5 lineage,Roseococcus,Roseomonas,Rubellimicrobium,Rubritepida,Rubrivivax,Rubrobacter,Rufibacter,Rugamonas,Ruminiclostridium,Ruminococcus,Rummeliibacillus,Rurimicrobium,SH-PL14,SM1A02,SWB02,SZB85,Saccharopolyspora,Saccharothrix,Salinibacterium,Salinispora,Salipaludibacillus,Sandaracinus,Sarcina,Secundilactobacillus,Sedimentibacter,Sediminibacterium,Segetibacter,Seinonella,Serratia,Sh765B-TzT-35,Shewanella,Shimazuella,Silvanigrella,Singulisphaera,Sinibacillus,Skermanella,Slackia,Smaragdicoccus,Solibacillus,Solirubrobacter,Solitalea,Soonwooa,Sorangium,Sphaerisporangium,Sphaerobacter,Sphingoaurantiacus,Sphingobacterium,Sphingobium,Sphingomonas,Sphingopyxis,Sphingorhabdus,Spirillospora,Spirochaeta,Spirosoma,Sporacetigenium,Sporichthya,Sporocytophaga,Sporomusa,Sporosarcina,Stackebrandtia,Stakelama,Staphylococcus,Starkeya,Stella,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Streptococcus,Streptomyces,Streptosporangium,Subdoligranulum,Subgroup 10,Sulfurifustis,Sumerlaea,Sutterella,Sva0996 marine group,Symbiobacterium,Syntrophaceticus,Syntrophomonas,TM7a,Tahibacter,Taibaiella,Tardiphaga,Telluria,Tepidimicrobium,Tepidisphaera,Terribacillus,Terrimicrobium,Terrimonas,Terrisporobacter,Tessaracoccus,Thermincola,Thermoactinomyces,Thermobacillus,Thermobispora,Thermocatellispora,Thermoclostridium,Thermoflavimicrobium,Thermomonas,Thermopolyspora,Thermosporothrix,Thermus,Tianweitania,Tissierella,Truepera,Tumebacillus,Tundrisphaera,Turicibacter,Turneriella,Tuwongella,Tychonema CCAP 1459-11B,Tyzzerella,UBA1819,UCG-002,UCG-003,UCG-005,UCG-009,UCG-012,UTBCD1,UTCFX1,Uliginosibacterium,Umezawaea,Undibacterium,Ureibacillus,Vagococcus,Vampirovibrio,Variibacter,Variovorax,Veillonella,Verruc-01,Verrucomicrobium,Verticiella,Vibrio,Vicinamibacter,Virgibacillus,Virgisporangium,Vitiosangium,Vulgatibacter,W5053,WCHB1-32,Weissella,Williamsia,Woeseia,Xanthomonas,Xylophilus,YC-ZSS-LKJ147,ZOR0006,[Aquaspirillum] arcticum group,[Clostridium] innocuum group,[Eubacterium] brachy group,[Eubacterium] eligens group,[Eubacterium] ruminantium group,[Eubacterium] siraeum group,[Eubacterium] ventriosum group,[Renibacterium] salmoninarum group,[Ruminococcus] gnavus group,[Ruminococcus] torques group,alphaI cluster,mle1-7,possible genus 04,wb1-A12,wb1-P19
FS.CT.Ext.C1.2020.trimmed,5,8,2,0,0,0,0,0,657,0,0,0,4,0,0,0,35,8,98,54,72,0,118,0,0,134,0,10,0,0,0,0,21,739,91,0,0,0,0,0,0,0,0,0,13,0,0,88,0,0,314,297,36,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,4,0,0,34,0,0,0,81,18,194,10,0,0,0,80,0,0,0,16,0,0,0,0,60,390,0,0,0,0,38,44,0,0,0,0,0,1610,0,0,19,528,8,0,13,0,310,0,0,0,0,0,0,0,103,58,0,0,0,501,0,16,0,0,2,81,0,0,0,0,0,0,0,0,12,0,0,0,22,0,72,116,0,0,0,80,0,0,9,0,122,0,0,0,3,0,0,0,34,0,0,0,144,233,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,193,0,0,0,0,0,0,29,0,0,0,21,0,0,0,16,0,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,35,0,11,18,216,0,0,7,0,0,0,0,52,0,0,0,0,55,495,372,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,0,0,0,0,84,0,0,0,7,36,0,171,89,5,0,0,0,0,0,0,0,0,0,0,3852,66,5,17,282,0,0,0,119,0,0,0,0,16,0,0,0,524,0,0,0,3,46,0,0,0,9,9,0,3,23,0,0,0,0,0,0,139,0,0,6,397,269,0,17,0,48,0,50,0,0,0,0,0,0,0,18,0,0,0,29,0,0,0,0,0,86,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,73,155,6,0,0,0,0,0,5,0,4,21,0,92,10,24,45,16,5,13,271,0,0,609,0,0,0,170,144,0,0,0,239,0,6,0,0,0,0,127,180,0,1123,46,0,0,2107,0,0,23,0,0,0,0,0,25,0,405,0,0,0,16,0,72,46,0,0,21,0,0,58,10,0,0,0,107,439,0,70,2053,0,61,157,0,0,12,60,0,11,0,0,72,0,25,0,0,66,0,0,0,0,84,0,0,0,0,0,2,0,47,3,0,4,137,0,0,46,44,0,0,2,0,2,2,0,17,0,21,0,99,0,0,0,0,0,49,10,375,0,0,0,0,0,20,0,0,63,74,0,146,0,0,5,0,0,0,7,0,18,0,0,19,2,4,44,0,2,0,0,0,105,3,0,0,0,93,1507,0,0,0,0,0,162,4,594,0,0,0,94,0,74,0,203,62,8,0,467,0,696,186,0,257,0,41,70,0,0,52,0,89,0,436,106,0,0,0,0,0,0,33,0,0,0,27,60,0,0,1442,9,0,0,0,0,0,0,3,25,33,14,0,0,23,0,33,0,0,0,0,12,0,0,0,0,9,0,0,0,755,0,0,0,1616,15,0,60,0,0,10,6,0,1479,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,53,0,428,0,906,85,0,149,0,6,0,0,0,0,0,0,0,13,22,4,4,0,0,0,155,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,30,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,66,0,0,6,0,0,21,0,92,0,18,0,0,0,0,9,0,0,29,0,1,0,0,0,0,0,0,0,0,0,13,39,0,0,13
FS.CT.Ext.C2.2020.trimmed,0,0,0,0,0,0,0,0,651,0,0,0,0,0,0,0,28,15,72,43,78,5,71,0,0,111,0,0,0,0,0,0,0,805,74,3,0,0,0,0,0,0,0,0,17,0,0,110,0,0,284,237,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,5,0,0,8,166,9,202,9,0,11,0,44,0,4,0,18,0,0,0,0,68,299,0,2,0,0,71,37,0,0,0,0,0,1939,2,0,58,522,0,0,16,0,337,0,0,0,0,0,0,0,82,63,0,0,0,600,0,12,0,0,0,50,7,0,0,0,0,0,0,0,0,0,0,0,4,0,62,75,0,0,0,70,0,0,16,0,120,0,0,0,0,0,4,0,93,0,0,0,189,195,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,237,0,0,0,0,0,5,25,0,0,0,0,0,0,0,8,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,37,0,11,0,177,0,0,12,0,0,0,0,24,0,0,0,0,74,429,332,0,0,0,3,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,144,0,0,0,0,22,0,212,129,9,0,0,0,0,0,0,0,0,2,0,3139,90,17,5,326,0,0,0,104,0,0,0,0,0,0,0,0,517,0,0,0,0,30,0,0,0,0,10,0,19,51,0,0,0,5,0,2,140,0,0,2,502,224,0,27,0,58,0,39,0,0,0,0,0,0,0,8,0,0,17,30,0,0,0,0,18,99,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,61,0,67,154,0,0,0,0,5,10,8,4,4,11,0,44,6,13,58,26,0,16,216,0,0,593,0,0,0,312,61,0,0,0,186,0,0,0,3,0,0,152,179,0,1295,34,0,0,1795,0,0,23,0,0,0,0,0,0,0,464,0,0,0,6,0,60,30,0,0,16,0,0,69,0,0,0,0,113,395,0,51,2445,0,50,132,0,3,4,35,0,20,4,0,97,0,26,0,0,96,0,10,0,0,72,0,0,0,0,0,0,0,42,0,10,2,148,0,0,27,76,0,0,0,0,0,0,0,12,0,25,0,103,0,0,0,0,0,25,27,405,0,0,0,0,0,11,0,0,58,86,0,179,0,0,7,10,0,0,6,0,20,0,0,4,5,7,51,0,0,0,0,0,84,0,0,0,0,62,1557,0,0,18,0,0,133,11,719,0,0,0,91,0,99,0,132,50,23,0,532,0,57,178,0,275,0,40,49,0,0,34,0,41,0,458,112,9,0,0,0,0,0,17,5,0,0,44,39,0,0,1238,1,0,0,0,0,0,0,2,33,26,15,0,0,29,0,24,0,0,0,0,20,7,0,0,0,0,0,0,0,671,0,0,0,2021,7,0,25,0,0,0,11,12,1451,35,8,0,0,0,7,22,9,0,0,0,0,0,30,0,44,4,402,0,732,86,0,192,12,5,0,0,0,0,0,4,0,17,56,0,0,0,0,14,252,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,33,0,0,10,0,0,14,0,118,0,12,0,0,0,0,19,0,0,68,0,0,0,0,0,0,0,0,0,0,0,21,40,0,0,6
FS.CT.Ext.C3.2020.trimmed,3,14,0,0,0,0,0,0,817,0,0,0,0,0,0,0,30,28,48,67,63,3,157,0,0,16,0,20,0,0,0,0,0,963,17,0,0,0,0,0,0,0,0,0,10,0,0,42,0,0,99,305,21,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0,0,11,0,0,0,106,26,84,0,0,0,0,56,0,0,0,6,0,0,0,0,53,591,0,0,0,0,17,15,0,0,0,0,5,1618,0,0,18,212,11,0,0,0,281,0,0,0,0,0,0,0,74,25,0,3,0,332,0,12,0,0,0,41,0,0,0,0,0,0,0,0,5,0,0,0,17,0,88,82,0,0,0,69,0,0,0,0,92,0,7,0,0,0,0,0,85,0,0,0,324,224,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,324,0,0,0,0,0,0,9,2,9,0,12,0,0,0,13,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,66,0,3,25,192,0,0,11,0,0,0,0,45,0,0,0,0,22,215,581,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,0,0,0,101,0,0,0,0,38,0,289,212,16,0,0,0,0,0,0,0,0,0,0,4867,44,13,13,232,0,0,0,56,0,0,0,0,23,0,0,0,223,0,0,0,0,38,0,0,0,9,0,0,9,4,0,0,0,0,0,5,75,0,7,11,470,351,0,9,0,53,0,28,9,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0,23,143,10,0,0,0,2,0,0,0,7,0,11,91,0,5,64,13,4,0,120,0,0,622,0,0,0,70,7,0,0,0,84,0,0,0,0,0,0,27,210,0,1633,57,0,0,791,0,0,9,0,0,0,0,0,24,0,579,0,0,0,10,0,42,14,0,0,0,0,0,52,4,0,0,0,76,645,0,76,863,0,76,64,0,0,37,6,0,0,0,0,96,3,16,0,0,179,3,6,0,0,70,0,0,0,0,0,0,0,28,0,0,0,284,0,0,68,59,0,0,0,0,0,0,19,13,0,64,0,236,0,0,0,0,0,46,52,248,2,0,0,0,0,12,2,0,32,66,0,80,0,3,0,0,0,0,6,0,13,0,0,0,0,8,65,0,3,0,0,0,76,3,0,0,6,0,1680,0,0,8,0,0,82,1,555,0,0,0,11,0,20,0,47,92,9,0,565,0,62,97,0,337,0,0,60,0,0,39,0,42,0,142,33,0,0,0,0,0,0,16,0,0,0,17,10,0,0,1656,8,0,0,2,0,0,0,0,0,21,13,0,0,58,0,8,0,0,0,0,27,0,0,0,0,2,0,0,0,180,0,0,0,2944,27,0,29,0,0,0,0,12,639,0,0,0,0,0,0,0,7,0,29,0,0,0,20,0,85,0,342,0,1022,94,0,75,9,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,300,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,32,0,0,5,0,0,15,0,96,0,18,0,0,0,0,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,80,8,0,0
FS.CT.Ext.C4.2020.trimmed,0,0,0,0,0,0,0,0,152,0,0,0,5,0,0,0,0,4,24,0,34,0,46,0,0,26,0,0,0,26,0,0,0,190,0,0,0,0,0,0,9,0,0,0,0,0,0,90,0,0,0,34,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,2,0,0,30,2,45,0,0,0,0,13,0,0,0,2,0,0,0,0,11,188,0,33,0,0,12,0,0,0,48,44,0,331,0,0,15,116,5,0,0,0,88,0,0,0,8,0,0,0,12,16,0,0,0,34,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,72,0,0,0,44,0,5,0,0,66,0,0,0,0,0,0,0,0,2,73,0,120,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,21,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,17,28,0,51,0,0,0,38,0,0,13,0,0,0,0,9,0,7,7,0,0,90,54,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,36,0,0,4,0,0,0,83,0,0,0,0,25,0,305,70,0,22,0,2,0,0,7,0,13,4,0,363,44,0,0,48,0,0,3,23,0,0,0,0,0,0,0,6,47,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,0,0,3,30,0,0,0,162,85,4,9,0,0,0,26,0,0,0,0,0,0,0,7,0,0,0,17,0,0,0,0,0,48,0,0,0,0,20,12,0,0,0,0,13,0,0,0,0,0,18,0,0,38,0,0,0,0,0,0,0,0,0,2,0,0,0,2,44,13,0,0,50,0,0,113,0,0,8,22,0,0,0,0,42,0,0,0,0,0,0,13,0,0,0,0,0,0,427,0,0,0,0,33,0,0,0,0,0,136,0,0,0,0,12,0,0,0,0,0,0,0,23,0,0,0,0,28,256,0,17,358,0,33,54,0,0,0,0,0,0,10,5,8,0,0,0,0,50,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,106,0,0,11,1,0,0,0,0,0,0,0,0,0,21,7,8,0,0,0,0,0,15,0,49,0,0,0,0,0,0,0,8,0,0,0,49,0,0,2,0,0,0,8,0,25,0,0,0,0,0,14,0,4,0,0,15,23,0,0,0,0,0,615,0,0,0,0,0,39,5,89,0,0,0,19,0,20,0,17,52,9,0,717,0,0,31,0,49,0,10,25,0,0,15,7,21,0,105,0,0,0,0,1,8,41,34,0,0,0,0,17,0,0,669,0,0,0,38,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,233,5,0,0,0,0,0,6,0,360,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,70,76,91,0,238,34,9,89,0,7,89,0,0,0,0,5,0,0,11,0,0,0,0,0,139,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,4,11,45,0,67,0,0,0,6,0,0,0,13,0,0,0,0,48,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,17,0,5,0,0,8
